Date,,2B76.DE,2B77.DE,2B78.DE,AASI.PA,AGGH.AS,CEUU.AS,CNDX.AS,CSPX.AS,DTLA.L,EACW.MI,EMIM.AS,ESP0.DE,EUEA.AS,EUNY.DE,EX37.VI,GMVM.DE,H2OA.AS,IBC0.F,IBC9.F,IBTA.L,IEAC.AS,IEVD.DE,IGILN.MX,IGLN.L,IPRP.AS,IPRV.AS,IQQH.DE,IS3R.DE,ISFA.AS,ISPY.AS,IUFS.L,IUS7.F,IUSA.AS,IWDP.AS,LEER.F,LQDAN.MX,NAN,QBIT.SW,QDVE.DE,SBIO.AS,SXR1.DE,UC15.L,UEF5.AS,UIMM.AS,VHYL.AS,WDSC.L,XMK9.DE
2015-02-01,Close,,,,24.324800491333008,,,215.97500610351562,193.55999755859375,,,21.84000015258789,,36.400001525878906,21.100000381469727,,,,,88.56999969482422,,130.3000030517578,,,24.110000610351562,39.09000015258789,16.55500030517578,5.7129998207092285,27.475000381469727,9.493000030517578,,,98.97000122070312,18.733999252319336,22.920000076293945,,,13.859999656677246,,,35.900001525878906,111.58000183105469,45.29999923706055,,,47.47999954223633,55.70000076293945,18.8700008392334
2015-03-01,Close,,,,25.48240089416504,,,221.25,191.02999877929688,,,22.290000915527344,,37.41999816894531,21.170000076293945,,,,,90.86000061035156,,130.1199951171875,,,23.520000457763672,38.57500076293945,17.135000228881836,6.4629998207092285,27.385000228881836,9.348999977111816,,,103.25,19.29800033569336,23.969999313354492,,,13.869999885559082,,,37.09000015258789,114.87999725341797,45.17499923706055,,,48.0099983215332,55.70500183105469,19.229999542236328
2015-04-01,Close,,,,26.112300872802734,,,216.6750030517578,192.9499969482422,,,23.09000015258789,,36.55500030517578,22.440000534057617,,,,,88.61000061035156,,129.35000610351562,,,23.350000381469727,37.599998474121094,16.604999542236328,6.525000095367432,27.434999465942383,9.5649995803833,,,99.7300033569336,18.707000732421875,22.399999618530273,,,14.079999923706055,,,36.09000015258789,114.29000091552734,46.150001525878906,,,48.310001373291016,56.494998931884766,19.80500030517578
2015-05-01,Close,,,,25.944799423217773,,,223.89999389648438,193.80999755859375,,,22.700000762939453,,36.63999938964844,21.450000762939453,,,,,91.12000274658203,,128.80999755859375,,,23.540000915527344,35.435001373291016,17.065000534057617,6.349999904632568,27.674999237060547,9.645000457763672,,,101.11000061035156,19.11199951171875,22.440000534057617,,,13.789999961853027,,,38.744998931884766,113.37999725341797,69.58000183105469,,,48.52000045776367,57.0,20.584999084472656
2015-06-01,Close,,,,24.493200302124023,,,214.86000061035156,190.25999450683594,,,21.56999969482422,,35.15999984741211,20.479999542236328,,,,,87.33000183105469,,125.0199966430664,,,23.190000534057617,33.744998931884766,16.354999542236328,5.849999904632568,27.3799991607666,9.187000274658203,,,97.11000061035156,18.43199920654297,21.149999618530273,,,13.529999732971191,,,38.83000183105469,107.18000030517578,43.35499954223633,,,45.97999954223633,56.494998931884766,20.109230041503906
2015-07-01,Close,,,,22.916799545288086,,,227.21499633789062,194.85000610351562,,,20.3799991607666,,36.36000061035156,18.6299991607666,,,,,87.9800033569336,,126.77999877929688,,,21.700000762939453,36.05500030517578,16.7549991607666,5.610000133514404,28.219999313354492,9.434000015258789,,,98.08000183105469,19.075000762939453,22.030000686645508,,,13.5,,,40.72999954223633,107.62000274658203,39.79999923706055,,,46.56999969482422,56.369998931884766,20.451379776000977
2015-08-01,Close,,,,20.507600784301758,,,209.60499572753906,182.66000366210938,,,18.149999618530273,,33.07500076293945,15.770000457763672,,,,,83.38999938964844,,125.63999938964844,,,22.469999313354492,34.869998931884766,15.524999618530273,4.945000171661377,26.2947998046875,8.520999908447266,,,95.12000274658203,17.566999435424805,20.469999313354492,,,13.399999618530273,,,36.32379913330078,93.0999984741211,38.93000030517578,,,42.63999938964844,53.147098541259766,18.834999084472656
2015-09-01,Close,,,,20.262300491333008,,,203.6199951171875,176.82000732421875,,,17.8799991607666,,31.350000381469727,15.220000267028809,,,,,81.44999694824219,,124.4800033569336,,,22.049999237060547,34.7599983215332,14.550000190734863,4.739999771118164,25.325000762939453,8.208999633789062,,,94.33999633789062,17.076000213623047,20.690000534057617,,,13.420000076293945,,,31.6200008392334,90.55999755859375,39.07500076293945,,,40.79999923706055,50.7400016784668,17.344999313354492
2015-10-01,Close,,,,22.05620002746582,,,231.27000427246094,193.5500030517578,,,19.31999969482422,,34.60499954223633,16.270000457763672,,,,5.136000156402588,85.02999877929688,,126.66999816894531,,,22.59000015258789,37.67499923706055,15.720000267028809,5.175000190734863,27.125,8.895999908447266,9.851249694824219,,97.77999877929688,18.889999389648438,22.170000076293945,,,13.859999656677246,,,34.66999816894531,98.0999984741211,38.279998779296875,,,44.56999969482422,53.904998779296875,19.09000015258789
2015-11-01,Close,,,,22.301599502563477,,,241.5500030517578,193.7899932861328,,,19.489999771118164,,35.45000076293945,16.270000457763672,,20.88249969482422,,5.429999828338623,86.37999725341797,,127.43000030517578,,,21.020000457763672,37.040000915527344,16.024999618530273,5.144999980926514,27.235000610351562,9.097000122070312,10.0,,102.02999877929688,19.73200035095215,22.610000610351562,,,13.949999809265137,,,35.724998474121094,101.51000213623047,36.98500061035156,,,45.86000061035156,54.65999984741211,19.44923973083496
2015-12-01,Close,,,,21.5132999420166,,,233.33999633789062,189.98890686035156,,,18.489999771118164,,33.064998626708984,15.180000305175781,,20.09749984741211,,5.25,82.08000183105469,,126.38999938964844,,,20.959999084472656,36.75,14.960000038146973,5.2230000495910645,27.329999923706055,8.449000358581543,9.6899995803833,4.9120001792907715,96.68000030517578,18.820999145507812,22.15999984741211,,,14.229999542236328,,,36.1349983215332,100.7300033569336,35.89500045776367,,,43.54999923706055,53.404998779296875,19.040000915527344
2016-01-01,Close,,,,20.01300048828125,,,213.7949981689453,177.92999267578125,,,17.290000915527344,,30.834999084472656,14.220000267028809,,18.77750015258789,,4.880000114440918,81.66999816894531,,125.91999816894531,,,22.06999969482422,35.57500076293945,13.829999923706055,4.630000114440918,25.780000686645508,7.9079999923706055,8.039999961853027,4.360499858856201,97.05999755859375,17.642000198364258,21.200000762939453,,,14.1899995803833,,4.276000022888184,27.81999969482422,92.12999725341797,36.28499984741211,,,41.310001373291016,48.779998779296875,17.78499984741211
2016-02-01,Close,,,,19.660200119018555,,,214.72500610351562,182.07000732421875,,,17.420000076293945,,29.735000610351562,14.829999923706055,,20.172500610351562,,4.78000020980835,81.58000183105469,,126.56999969482422,,,24.389999389648438,35.58000183105469,13.795000076293945,4.534999847412109,25.81999969482422,7.802000045776367,8.069999694824219,4.357999801635742,98.06999969482422,17.974000930786133,21.399999618530273,,,14.399999618530273,,4.309000015258789,27.510000228881836,92.29000091552734,36.974998474121094,9.329999923706055,62.61000061035156,41.4900016784668,49.709999084472656,15.85509967803955
2016-03-01,Close,,,,20.87929916381836,,,216.1699981689453,192.80999755859375,,,18.6299991607666,,30.3799991607666,15.75,,21.322500228881836,,4.860000133514404,79.77999877929688,,128.5,,,24.40999984741211,37.89500045776367,14.475000381469727,4.751999855041504,27.100000381469727,7.730999946594238,8.6899995803833,4.63700008392334,96.19999694824219,18.03499984741211,22.190000534057617,,,14.739999771118164,,4.435999870300293,27.600000381469727,97.63999938964844,37.45000076293945,10.1899995803833,63.65999984741211,42.11000061035156,53.79999923706055,16.530000686645508
2016-04-01,Close,,,,20.500499725341797,,,206.4250030517578,192.67999267578125,,,18.450000762939453,,30.795000076293945,15.960000038146973,,22.302499771118164,,4.889999866485596,81.56999969482422,,128.8000030517578,,,25.549999237060547,37.30500030517578,14.545000076293945,4.659999847412109,26.8700008392334,7.925000190734863,8.90999984741211,4.769999980926514,97.0,17.87700080871582,21.8799991607666,,,15.1899995803833,,4.130000114440918,28.264999389648438,98.41999816894531,39.564998626708984,10.039999961853027,63.70000076293945,42.369998931884766,54.494998931884766,15.649999618530273
2016-05-01,Close,,,,20.82740020751953,,,222.625,196.33999633789062,,,18.329999923706055,,31.360000610351562,15.399999618530273,,22.940000534057617,,5.079999923706055,83.47000122070312,,129.13999938964844,,,23.969999313354492,38.560001373291016,14.850000381469727,4.480000019073486,27.614999771118164,8.152000427246094,8.819999694824219,4.888999938964844,98.58000183105469,18.783000946044922,22.40999984741211,,,15.020000457763672,,4.504000186920166,29.709999084472656,99.27999877929688,40.2599983215332,9.9399995803833,66.5199966430664,43.59000015258789,55.4900016784668,16.849750518798828
2016-06-01,Close,,,,21.453399658203125,,,217.15499877929688,195.0800018310547,,,19.149999618530273,,29.485000610351562,16.34000015258789,,22.3174991607666,,4.659999847412109,84.27999877929688,,130.52000427246094,,,26.06999969482422,37.80500030517578,14.369999885559082,4.598999977111816,28.19499969482422,7.689000129699707,8.65999984741211,4.6545000076293945,101.93000030517578,18.65999984741211,23.389999389648438,,,15.670000076293945,,4.389999866485596,27.299999237060547,100.97000122070312,45.35499954223633,10.470000267028809,65.44000244140625,42.93000030517578,54.20500183105469,15.076199531555176
2016-07-01,Close,,,,22.334400177001953,,,232.875,204.05999755859375,,,20.049999237060547,,30.78499984741211,17.579999923706055,,23.642499923706055,,4.869999885559082,85.61000061035156,,131.57000732421875,,,26.610000610351562,40.31999969482422,15.25,4.742000102996826,29.06999969482422,7.8979997634887695,9.5,4.891499996185303,102.44999694824219,19.371000289916992,24.68000030517578,,,15.890000343322754,,4.73199987411499,30.5049991607666,107.16000366210938,42.900001525878906,10.850000381469727,67.80000305175781,44.27000045776367,57.43000030517578,15.805000305175781
2016-08-01,Close,,,,23.316099166870117,,,235.22000122070312,203.97000122070312,,,20.420000076293945,,30.549999237060547,17.493000030517578,,23.889999389648438,,4.929999828338623,87.38999938964844,,131.89999389648438,,,25.809999465942383,40.35499954223633,15.529999732971191,4.803999900817871,28.28499984741211,7.964000225067139,9.789999961853027,5.050000190734863,104.29000091552734,19.393999099731445,23.8700008392334,,,15.399999618530273,,4.830999851226807,29.924999237060547,105.4000015258789,43.30500030517578,10.739999771118164,67.77999877929688,44.63999938964844,57.439998626708984,16.174999237060547
2016-09-01,Close,,,,23.405799865722656,,,238.6999969482422,204.61000061035156,,,20.739999771118164,,30.5,17.35300064086914,,23.479999542236328,,4.960000038146973,84.9000015258789,,131.66000366210938,,,26.06999969482422,39.334999084472656,15.609999656677246,4.73799991607666,28.600000381469727,7.883999824523926,10.1899995803833,4.932000160217285,102.91999816894531,19.20400047302246,23.559999465942383,,,15.329999923706055,,4.9079999923706055,30.75,108.55000305175781,45.2400016784668,10.779999732971191,67.83000183105469,44.20000076293945,58.33000183105469,16.123600006103516
2016-10-01,Close,4.559000015258789,4.446000099182129,4.146999835968018,23.640199661254883,,,241.7899932861328,201.02000427246094,,,21.110000610351562,,31.065000534057617,17.854999542236328,,22.979999542236328,,4.909999847412109,86.44000244140625,,130.47000122070312,,,25.1200008392334,36.849998474121094,15.770000457763672,4.706999778747559,27.68000030517578,7.656000137329102,9.604999542236328,5.059999942779541,103.86000061035156,19.35300064086914,22.479999542236328,,,14.239999771118164,,5.038000106811523,27.424999237060547,108.02999877929688,48.59000015258789,11.029999732971191,67.63999938964844,44.720001220703125,56.15999984741211,16.950000762939453
2016-11-01,Close,4.802000045776367,4.702000141143799,4.315999984741211,23.60540008544922,,,252.58999633789062,208.89999389648438,,,20.84000015258789,,30.90999984741211,17.780000686645508,,24.272499084472656,,5.03000020980835,88.22000122070312,,129.0,,,23.100000381469727,35.57500076293945,16.415000915527344,4.375,28.0,7.978000164031982,9.767499923706055,5.739999771118164,102.30999755859375,20.836000442504883,22.489999771118164,,,13.460000038146973,,5.224999904632568,29.389999389648438,112.05999755859375,48.744998931884766,10.649999618530273,70.91999816894531,46.77000045776367,58.709999084472656,18.149999618530273
2016-12-01,Close,4.933000087738037,4.741000175476074,4.298999786376953,23.395200729370117,,,254.9149932861328,212.5,,,20.81999969482422,,33.34000015258789,17.933000564575195,,24.43000030517578,,5.21999979019165,90.20999908447266,,130.1300048828125,,,22.84000015258789,37.345001220703125,16.735000610351562,4.392000198364258,28.389999389648438,8.25,9.550000190734863,5.960000038146973,103.62999725341797,21.17799949645996,23.190000534057617,,,13.420000076293945,,5.357999801635742,28.434999465942383,111.58999633789062,61.7599983215332,10.84000015258789,72.41000366210938,47.83000183105469,60.15999984741211,18.389999389648438
2017-01-01,Close,5.0929999351501465,4.741000175476074,4.260000228881836,24.161399841308594,,,259.9100036621094,215.00999450683594,,,21.59000015258789,,32.82500076293945,18.719999313354492,,24.81999969482422,,5.25,89.33000183105469,,128.0800018310547,,,23.889999389648438,36.14500045776367,16.975000381469727,4.440000057220459,29.139999389648438,8.177000045776367,10.140000343322754,5.949999809265137,102.36000061035156,20.91200065612793,22.8799991607666,,,13.770000457763672,,5.364999771118164,29.024999618530273,114.81999969482422,50.3849983215332,11.109999656677246,71.54000091552734,47.459999084472656,60.86000061035156,18.280000686645508
2017-02-01,Close,5.304999828338623,4.988999843597412,4.618000030517578,25.45639991760254,,,277.67498779296875,224.67999267578125,,,22.59000015258789,,33.595001220703125,19.81999969482422,,26.350000381469727,,5.420000076293945,91.62999725341797,,129.6999969482422,,,24.780000686645508,37.38999938964844,17.725000381469727,4.757999897003174,29.985000610351562,8.461999893188477,10.59000015258789,6.269999980926514,105.6500015258789,22.23200035095215,23.84000015258789,,,13.75,,5.764999866485596,31.795000076293945,121.0,63.08000183105469,11.4399995803833,74.6500015258789,49.43000030517578,63.02000045776367,18.524999618530273
2017-03-01,Close,5.434999942779541,4.9710001945495605,4.616000175476074,26.124399185180664,,,281.2049865722656,225.0500030517578,,,23.1200008392334,,35.494998931884766,20.165000915527344,,26.219999313354492,,5.590000152587891,88.77999877929688,,129.11000061035156,,,24.549999237060547,37.834999084472656,17.8799991607666,4.6579999923706055,30.540000915527344,8.494000434875488,11.079999923706055,6.130000114440918,104.75,22.04199981689453,23.360000610351562,,,13.550000190734863,,5.875,31.270000457763672,123.33000183105469,60.974998474121094,11.770000457763672,75.37000274658203,49.54999923706055,63.0,18.3700008392334
2017-04-01,Close,5.427999973297119,4.960000038146973,4.645999908447266,26.199499130249023,,,282.54998779296875,226.8300018310547,,,23.079999923706055,,36.2400016784668,19.81800079345703,,26.690000534057617,,5.739999771118164,88.61000061035156,,129.99000549316406,,,24.979999542236328,38.73500061035156,18.295000076293945,4.538000106811523,31.059999465942383,8.5,10.579999923706055,6.070000171661377,104.02999877929688,21.774999618530273,23.139999389648438,,,13.8100004196167,,5.880000114440918,31.53499984741211,121.16999816894531,46.13999938964844,11.609999656677246,75.33999633789062,48.90999984741211,64.20999908447266,18.561800003051758
2017-05-01,Close,5.539999961853027,4.8470001220703125,4.5960001945495605,26.507400512695312,,,284.1499938964844,229.69000244140625,,,22.940000534057617,,36.45500183105469,19.6299991607666,,26.704999923706055,,5.78000020980835,87.25,5.010000228881836,130.3800048828125,,,24.969999313354492,40.68000030517578,17.450000762939453,4.433000087738037,32.279998779296875,8.618000030517578,11.15999984741211,5.949999809265137,101.16999816894531,21.356000900268555,22.31999969482422,,,14.039999961853027,,5.960000038146973,30.21500015258789,116.25,58.779998779296875,11.609999656677246,74.0,48.349998474121094,64.33000183105469,18.948299407958984
2017-06-01,Close,5.377999782562256,4.910999774932861,4.7230000495910645,26.58009910583496,,,274.0249938964844,231.2899932861328,,,22.8799991607666,,35.3849983215332,19.038000106811523,,27.5049991607666,,5.610000133514404,86.43000030517578,5.006249904632568,129.67999267578125,,,24.469999313354492,39.185001373291016,17.5,4.382999897003174,32.47999954223633,8.230999946594238,11.109999656677246,6.349999904632568,98.81999969482422,21.125999450683594,22.229999542236328,,,14.130000114440918,,5.724999904632568,33.0099983215332,116.88999938964844,44.994998931884766,11.4399995803833,73.16000366210938,47.33000183105469,65.31999969482422,19.424999237060547
2017-07-01,Close,5.465000152587891,4.879000186920166,4.5289998054504395,27.13640022277832,,,276.2049865722656,236.13999938964844,,,23.299999237060547,,35.540000915527344,19.03499984741211,,27.780000686645508,,5.619999885559082,85.44999694824219,5.019999980926514,129.64999389648438,,,24.979999542236328,39.05500030517578,17.420000076293945,4.453000068664551,33.529998779296875,8.156000137329102,10.789999961853027,6.460000038146973,96.22000122070312,20.892000198364258,21.799999237060547,,,14.319999694824219,,5.78000020980835,34.11000061035156,118.05999755859375,46.41999816894531,11.4399995803833,72.18000030517578,47.02000045776367,66.83000183105469,19.514999389648438
2017-08-01,Close,5.625,4.868000030517578,4.659999847412109,27.27039909362793,,,277.9649963378906,236.25,,,23.670000076293945,,34.64500045776367,19.565000534057617,,27.450000762939453,,5.579999923706055,84.83999633789062,5.023749828338623,130.38999938964844,,,25.940000534057617,39.84000015258789,17.049999237060547,4.468999862670898,33.869998931884766,8.039999961853027,10.899999618530273,6.360000133514404,96.97000122070312,20.716999053955078,21.65999984741211,,,14.350000381469727,,5.90500020980835,35.040000915527344,117.5199966430664,47.744998931884766,11.609999656677246,71.58000183105469,46.65999984741211,66.58999633789062,19.125
2017-09-01,Close,5.864999771118164,4.90500020980835,4.7210001945495605,27.407400131225586,,,279.6050109863281,240.97000122070312,,,23.75,,36.45000076293945,19.024999618530273,,28.030000686645508,,5.820000171661377,83.73999786376953,5.019999980926514,130.07000732421875,,,25.270000457763672,39.689998626708984,17.760000228881836,4.453000068664551,34.75,8.255000114440918,11.140000343322754,6.679999828338623,96.77999877929688,21.176000595092773,21.639999389648438,,,14.100000381469727,,5.978000164031982,35.185001373291016,117.4000015258789,46.279998779296875,11.510000228881836,73.47000122070312,47.599998474121094,69.51000213623047,20.204999923706055
2017-10-01,Close,6.28000020980835,5.039999961853027,4.9629998207092285,29.273000717163086,,,296.8500061035156,247.1199951171875,,,24.989999771118164,,37.345001220703125,19.360000610351562,,28.139999389648438,,5.96999979019165,85.0199966430664,5.010000228881836,131.5800018310547,,,24.979999542236328,40.224998474121094,18.020000457763672,4.671999931335449,36.43000030517578,8.45199966430664,11.390000343322754,6.889999866485596,98.27999877929688,22.020000457763672,21.770000457763672,,,13.859999656677246,,6.51200008392334,33.349998474121094,120.94000244140625,48.15999984741211,11.9399995803833,76.55999755859375,48.54999923706055,70.3499984741211,21.475000381469727
2017-11-01,Close,6.414999961853027,5.019999980926514,5.034999847412109,28.621200561523438,,,295.739990234375,254.02000427246094,,,24.59000015258789,,36.19499969482422,18.69499969482422,,29.219999313354492,,5.800000190734863,83.37999725341797,5.0,131.3300018310547,,,25.139999389648438,40.52000045776367,17.190000534057617,4.295000076293945,37.040000915527344,8.253999710083008,11.59000015258789,7.139999866485596,95.55999755859375,22.14299964904785,21.829999923706055,,,13.960000038146973,,6.452000141143799,33.400001525878906,120.27999877929688,47.619998931884766,11.789999961853027,76.4000015258789,48.25,71.80000305175781,21.71500015258789
2017-12-01,Close,6.375,5.085000038146973,5.135000228881836,29.20009994506836,5.005000114440918,,296.0,258.32000732421875,,,25.110000610351562,,35.58000183105469,19.03499984741211,,29.93000030517578,,5.900000095367432,83.1500015258789,5.0,130.9499969482422,,,25.510000228881836,41.685001373291016,17.399999618530273,4.507999897003174,37.5,8.515000343322754,11.850000381469727,7.329999923706055,95.66999816894531,22.236000061035156,21.90999984741211,,,13.829999923706055,,6.482999801635742,34.53499984741211,123.5999984741211,49.029998779296875,12.380000114440918,77.0199966430664,48.58000183105469,73.3499984741211,21.920000076293945
2018-01-01,Close,6.73199987411499,5.192999839782715,5.611000061035156,30.387399673461914,4.946700096130371,,310.1499938964844,272.3500061035156,,,26.19099998474121,,36.650001525878906,19.72800064086914,,31.889999389648438,,6.059999942779541,81.41000366210938,4.980000019073486,129.99000549316406,,,26.3799991607666,41.369998931884766,17.597999572753906,4.480999946594238,40.2599983215332,8.480999946594238,12.399999618530273,7.730000019073486,91.26000213623047,22.64699935913086,20.854000091552734,,,13.289999961853027,,6.663000106811523,36.625,123.5199966430664,67.5250015258789,12.644000053405762,77.19999694824219,49.12900161743164,75.5199966430664,22.25
2018-02-01,Close,6.565999984741211,5.098999977111816,5.48799991607666,29.364299774169922,4.926700115203857,,314.1499938964844,265.20001220703125,,,25.398000717163086,,34.82500076293945,19.59600067138672,,30.469999313354492,,5.900000095367432,81.76000213623047,4.980000019073486,129.86000061035156,,,25.920000076293945,39.209999084472656,16.986000061035156,4.453499794006348,39.95500183105469,8.118000030517578,13.0,7.610000133514404,90.94000244140625,22.402000427246094,19.85700035095215,,,13.020000457763672,,6.857999801635742,34.915000915527344,121.81999969482422,48.150001525878906,12.348999977111816,75.87000274658203,47.69499969482422,73.0199966430664,21.200000762939453
2018-03-01,Close,6.451000213623047,4.9664998054504395,5.5320000648498535,28.994600296020508,4.9583001136779785,,295.04998779296875,254.6999969482422,,,24.993999481201172,,34.099998474121094,19.145999908447266,,28.989999771118164,,5.789999961853027,79.33000183105469,4.989999771118164,129.67999267578125,,,26.0,40.39500045776367,16.3439998626709,4.47599983215332,38.13999938964844,7.982999801635742,13.079999923706055,7.139999866485596,90.4000015258789,21.301000595092773,20.211000442504883,,,12.6899995803833,,6.434000015258789,34.154998779296875,116.27999877929688,46.81999969482422,12.131999969482422,73.43000030517578,45.834999084472656,72.5,20.80500030517578
2018-04-01,Close,6.375,5.114999771118164,5.445000171661377,29.166500091552734,4.927599906921387,,306.8500061035156,258.6000061035156,,,25.16900062561035,,36.09000015258789,18.922000885009766,,29.790000915527344,,6.010000228881836,80.69000244140625,4.980000019073486,129.80999755859375,,,25.84000015258789,42.09000015258789,16.972000122070312,4.758500099182129,38.970001220703125,8.505999565124512,13.619999885559082,7.239999771118164,89.93000030517578,22.072999954223633,20.945999145507812,,,12.5,,6.668000221252441,33.38999938964844,121.63999938964844,50.2400016784668,12.09000015258789,76.62000274658203,47.38999938964844,73.63999938964844,21.56999969482422
2018-05-01,Close,6.698999881744385,5.252999782562256,5.748000144958496,29.677499771118164,4.916999816894531,,332.95001220703125,262.75,,,25.139999389648438,,34.96500015258789,19.191999435424805,,29.889999389648438,,6.159999847412109,82.13999938964844,5.0,129.22000122070312,,,25.600000381469727,42.34000015258789,17.25,4.78249979019165,39.849998474121094,8.732999801635742,14.229999542236328,7.110000133514404,91.6500015258789,23.226999282836914,21.893999099731445,,,12.600000381469727,,7.369999885559082,34.66999816894531,126.13999938964844,52.0,11.6899995803833,79.16000366210938,47.7400016784668,75.41000366210938,20.950000762939453
